,Date,User,Tweet
2272,2019-05-15 14:49:43+00:00,abhi_O_mega,"Next PM of India...

@sambitswaraj
 #AbkiBaar300Paar #AayegaTohModiHi #FreeTajinderBagga #BiggBossTamil3 #BiggBoss3 #BJPseDemocracyBachao #AarPaar #BengalWithBJP #BJP #Vidyasagar #HuaTohHua #BengalBlameGame #ChampionsOfBloodDonation #Derek @Swamy39 @Atheist_Krishna"
2273,2019-05-15 14:47:37+00:00,JatinDhooper,"@RanaAyyub Rana, as usual you are such a comic relief in today's age filled with so much stress and depression. You are a role model for anyone who aspires to have a successful career in Yellow Journalism. #paidmedia @myogiadityanath @BJP4India #BJP"
2274,2019-05-15 14:47:21+00:00,Ashgem49,"@JhaSanjay The latest joke circulating is the #INC Exit Poll. Actually it should be just INC Exit. 
Total exit on 23rd May which will be the DDay of the decimation of all the CONGROACHES &amp; CONGPIDIS."
2275,2019-05-15 14:46:16+00:00,001_chandan,"#EC invokes article 324 in W. Bengal; NO CAMPAIGN IN THE #STATE ON #FRIDAY
#dELHI #cONGRESS #BJP #SaveBengalSaveDemocracy"
2276,2019-05-15 14:45:17+00:00,hatefreeworldX,"Even we can’t campaign for TMC / Bengal INC we can campaign online/ on social media against #BJP 

@Aagan86 @DwaipayanM"
2277,2019-05-15 14:45:07+00:00,KhushbooTweets,"Pakoda Sellers In Graduation Robes Detained Before PM Modi's Chandigarh Rally.

@MamataOfficial gets offended with a Meme and @narendramodi gets offended with protest through Pakodas.

Akhir Hum Kare Toh Kare Kya?
Bole Toh Bole Kya?

#AbkiBaar300Paar #BJP #LokSabhaElections2019"
2278,2019-05-15 14:43:51+00:00,Cdhar7,"@satyendrasuna1 What is delivered by #BJP at fast pace is 100% fake data on development and  hatred.
#ButtonDabaoDeshBachao
#BJP_भगाओ_देश_बचाओ"
2279,2019-05-15 14:43:38+00:00,Soubhaginii,@narendramodi I know I am not a #celebrity not a #rich person #BJP #2019Elections #AayegaTohModiHi I am  a normal  n private employer n belongs to a middle class family.  That's the reason you didn't help me.
2280,2019-05-15 14:42:25+00:00,meernadeemkhan,"The hashtag from BJP is #AbkiBaar300Paar trending now, I suggest #Congress workers/supporters to use this Hashtag #AbKiBaarTadiPaar

@RahulGandhi @priyankagandhi @INCKarnataka @INCIndia #AbHogaNYAY #RahulGandhi #RahulBadlegaIndia"
2281,2019-05-15 14:36:16+00:00,Cdhar7,"@himantabiswa @AITCofficial @htTweets Mood in India is for change. Read if you wish. India wants to douse and snuff out  the fire started by #BJP
#BJPseDemocracyBachao
#BharatJalaoParty"
2282,2019-05-15 14:35:29+00:00,nikhilbhaijaan,"If BJP wins 20+ in #LokSabhaElections2019 , then It would not be because of Modi but due to TMC's and Mamata's anger policies!!"
2283,2019-05-15 14:31:01+00:00,deepadoc,"@RahulGandhi And we can see the advertisement of #Congress with it 😜 it's clearly shows who paid for this fake word 😂
Oxford dictionary has not added such fake word, Don't rahulify things Mr @RahulGandhi ji 😜🙏
@INCIndia  #NarendraModi #rahulgandhi #BJP #LokSabhaElections2019"
2284,2019-05-15 14:27:28+00:00,JioNews,"No #Election Campaigning in #WestBengal's 9 seats from tomorrow post violence that erupted during #BJP President #AmitShah's roadshow, announces #ElectionCommission #LokSabhaElections2019 #LokSabha2019"
2285,2019-05-15 14:25:58+00:00,dilipb902,"@RahulGandhi It also comes with an example on the right side, in the form of an advertisement #RahulGandhi #Modi"
2286,2019-05-15 14:25:42+00:00,i4everyone,"If You wanna see a Hindu terrorism country ,  fascist etc. then Vote for #BJP."
2287,2019-05-15 14:19:51+00:00,rcgoyel,"@avasthiaditi @ZeeNewsHindi @ZeeNews @siddhinath One more point. Make foolproof security arrangements in #Varanasi on 19th. The opponents of Modi (both in #opposition and #BJP) will try to do violence there, so that poll there is counterminded, and #Modi cannot enter #LS, and there may be revolt in #NDA on choice of #PM"
2288,2019-05-15 14:19:20+00:00,anu1122,"#justin @ElectionCommission Cuts Short West Bengal Election Campaign By 24 Hours Campaigning In West Bengal To End Tomorrow 

EC Invokes Article 324 For The First Time In #WestBengal #BJP #WestBengalClashes"
2289,2019-05-15 14:19:07+00:00,TheFakir_,What just happened? Did @MamataOfficial just kick BJP out of Bengal? #LokSabhaElections2019
2290,2019-05-15 14:18:25+00:00,RajendraprasthC,@vikatan #BJP thaan 😡
2291,2019-05-15 14:15:37+00:00,SanySourav,@samiransonai @pabloDeKol @AITCofficial Don't need to learn Bengali to vote #BJP
2292,2019-05-15 14:15:33+00:00,Sid1_Sarkar,"My cab driver said he voted for BJP . Does that count as ground reporting by today's standards ? 
#LokSabhaElections2019"
2293,2019-05-15 14:15:23+00:00,BengalNewzIndia,The @BJP4India held a silent protest in #NewDelhi on Wednesday against the #MamataBanerjee-led #WestBengal government in wake of violence during #BJP President #AmitShah's roadshow in #Kolkata which saw a bust of #Bengali polymath Ishwar Chandra #Vidyasagar being destroyed.
2294,2019-05-15 14:13:41+00:00,IYRKRao,The likes of #Mamata #ncbn #Stalin #KhanMarketGang will do everything to project #BJP as not representing the linguistic cultural diversity of the country. They will fail miserably in this  as essence of BJP is recognition and  projection of this rich diverse heritage  #Bharat
2295,2019-05-15 14:12:13+00:00,daanapani,"@BrainandMoney if everyone knows if #modi loose then market will crash then why crash.. everyone want growth in pf n mfs then go for modi
#LokSabhaElections2019"
2296,2019-05-15 14:06:52+00:00,BengalNewz,"#BJP leader from #Delhi, #TajinderPalSinghBagga, who was at a guest house in Tiljala area in #Kolkata has been detained by the @KolkataPolice and is being held at New Market police station following the #KolkataViolence yesterday at #VidyasagarCollege. | RT@WestBengal_BN"
2297,2019-05-15 14:06:17+00:00,satyam_im,"Gone are the days when #Leftists and #TMC were ruling #Bengal. Thrashing the statue of SHRI ISHWAR CHANDRA VIDYASAGAR is the example of extreme pessimism &amp; frustration of the other parties towards #BJP. #JaiShriRam #BJPAgain #BengalBachao 
#BengalWithBJP @BJP4India"
2298,2019-05-15 14:02:56+00:00,Dirtypolitics18,Who will be the PM in 2019 general Elections ... #SaveBengalFromMamta #SaveBengalSaveDemocracy #AbkiBaar300Paar #Derek #BengalBurning #KherKiKhariKhari #AarPaar #YeHaiIndiaControversy #TrinamoolCongress  #AayegaToModiHi #AayegaTohModiHi #BJP #Congress #RahulGandhi
2299,2019-05-15 14:00:59+00:00,Malharonaldo,I don't think the Twitter Trends whether Paid or unPaid like #SaveBengalSaveDemocracy #NoShowPriyanka #AbkiBaar300Paar will help BJP in anyway to win #LokSabhaElections2019 :P
2300,2019-05-15 13:59:30+00:00,Enlivened_Viral,@RahulGandhi Massive self-goal from the #Congress scion. Please look at the image that appears on the right-hand side of the page. #CongressMuktBharat #CongressNeverAgain #CongressNeechattackPart2 #congresschorhai #ModiHaiTohMumkinHai #ModiHiAayega #AayegaTohModiHi #BJP4India #BJP #Pappu
2301,2019-05-15 13:59:28+00:00,ManishAnand_25,"Street thuggery is way to power in #WestBengal . In #BJP the state has a new player who is matching the skill, which the Left had forfeited to TMC."
2302,2019-05-15 13:59:04+00:00,thinktowards,"The Disabled #BJP Created Worst Scenario In #Bengal

Nothing To Say!

Ashamed Of #BJPs Political Scenes To Be In Power And The Supporters Of #BJPs #Bhakts"
2303,2019-05-15 13:58:55+00:00,shahabkhanamu,"Narender modi is the #ManiShankarAiyar for @BJP4India in 2019 election
#ChowkidarChorHai #LokSabhaElections2019"
2304,2019-05-15 13:56:01+00:00,KumarReddyCH,"It is pretty clear that #TMC broke the statue of #Vidyasagar so that they can harness vote through bengali pride vs outsider bjp drama.

#BJP 
#BengalWithBJP 
#AayegaTohModiHi 
#SaveBengalSaveDemocracy"
2305,2019-05-15 13:49:30+00:00,dilllu,"@bainjal @_pallavighosh You both are right .....,but you both conceded #BJP victory...isn't ? #ElectionResults #ElectionResults2019"
2306,2019-05-15 13:49:11+00:00,Meenakshipai,"""No Hindu can ever be a terrorist and if he is a terrorist, he can never be a Hindu”: Narendra Modi

Thank You  @narendramodi 

#LokSabhaElections2019 will be known for many different reasons. 
Hope better Sense to Prevail..."
2307,2019-05-15 13:48:54+00:00,nallaganesh,"@WIONews @AditiZero We see 1000s of memes/cartoons mocking PM #Modi &amp; #RahulGandhi - if they decide to get those creating/sharing such stuff, then #India will need to build 1000s of jails more! People in public life, esp Politics, should be malleable enough to take criticisms/memes in their stride!"
2308,2019-05-15 13:48:53+00:00,rudhruletap,"@GAUAHAR_KHAN @IamOnir Cont.  I don’t have to propagate nothing, it’s evident that ppl tagged always spoke against #bjp and won’t side with them and stand up for either #priyankasharma or #bagga"
2309,2019-05-15 13:47:35+00:00,ayeshabbash,"In public, if I come across a #Congress flag, I'm mostly indifferent (ok this guy supports Cong. Gud 4 him) but if i see a #BJP flag, I immediately get scared, defensive and very aware of my body language. This fear has bcome a reflex now &amp; I hate it. #BJPseDemocracyBachao"
2310,2019-05-15 13:43:39+00:00,JKV71,"#bjp #RahulGandhi  BJP says Vande Matram...Bharat Mata Ki Jai....However, their activities does not reflect that.....It appears that they are using Strong Room and unused EVMs to punch BJP votes...Cong should also focus on protecting its Votes..in States like Rajasthan, Gujarat."
2311,2019-05-15 13:43:01+00:00,mukeshsharmaji,@rssurjewala R u cbi or any other investigation agency Mr suja world's largest part #BJP
2312,2019-05-15 13:41:00+00:00,vrprasad12,"@SwamiGeetika @narendramodi Even if #BJP does not get good number of seats from Bengal,after #Elections2019 #Modi Govt shd protect all sections of people in #Bengal &amp; achieve good law &amp; order, 
as it looks like Didi @MamataOfficial has forgotten that Bengal is part of India

#ModiHiAayega #AbkiBaar300Paar"
2313,2019-05-15 13:37:11+00:00,anbokshi,"@abhijitmajumder #SaveBengalSaveDemocracy #Vidyasagar Didi has admitted d arrival of BJP in Bengal. 
Her Stupidity, Blunders hv yielded Space 4 #BJP
Uses of Brutal forces&amp;Gang of Talabaj(Ransom) hv alienated People.
Her desperation 2 win seats by any means has made her INTOLERANT.
She is Mental."
2314,2019-05-15 13:36:30+00:00,srajukanumuri,@WestBengalTrsm  all #420 #302 of all societies are same. #IDIOT #ANDHRAPRADESH #BJP kannalakshminaryana as part of #congress likes wise terrorists of #YSRCP purendeswari #galligangs #cpi #cpm #congress #bjp #ysrcp etc during 2006 to 2018 all mafia gangs of all ???
2315,2019-05-15 13:34:05+00:00,iamrohitbarik,"One side #Odisha is fighting with #NaturalDisasters like #FaniCyclone , other side #MamataBanerjee and #BJP are fighting for #Vote."
2316,2019-05-15 13:30:43+00:00,Shabdsharanbjp,"The massive support for #BJP has shaken #TMC! Booth capturing ,Attacking BJP kryakrtas,Detaining karyakrtas illegally, Disobeying SC, Violence during Rallies, Arresting karyakrtas overnight won’t help to win elections.! 
जय श्री राम..!!
#SaveBengalSaveDemocracy
#BengalWithBJP"
2317,2019-05-15 13:28:47+00:00,AshwinAttri,"#Namo #Modiji  pls vote for better future in last phase of Lok Sabha election #2019LokSabhaElections 
JAY HIND JAY BHARAT   Hariyana 10/10 #BJP"
2318,2019-05-15 13:28:43+00:00,ParvinNajnin,@Aagan86 Real face of #BJP #BJPseDemocracyBachao
2319,2019-05-15 13:27:42+00:00,skagarwal2007,@MamataOfficial &amp; @ArvindKejriwal became the epitome of disruptions in democracy. I urge voters of #delhi &amp; #westbengal to caste their votes in favor of sure shot winning candidate of #BJP or #Congress but not to any else. All seats should go to these parties.
2320,2019-05-15 13:26:39+00:00,RajivSabharwal5,"@republic #RahulGandhi Thanx for telling us ur new job as farmer on Gandhi-Vadra farm Deals after 23rd May
@narendramodi ji Pls ensure he fits 6000 pension as farmer against  the NYAY YOJNA.. 😜😜😜"
2321,2019-05-15 13:23:11+00:00,rmanusmare,@arungiri Modi is not going to vacate the chair so easily. He will try every trick in the book to grab the power. President will invite BJP first for being the biggest party and then Mr.Tadipar would go on hunting spree to get the allies by hook or crook.  #LokSabhaElections2019
2322,2019-05-15 13:22:01+00:00,Abhishe76830099,@manakgupta @AmitShah If @AmitShah is not allowed to roam freely in India...if he not safe.. Then how BJP can give security to 130 crore Indians... #BJP #bengal #BattleOf2019 #AwardWapsiMissing #AmitShah #AbkiBaarKiskiSarkar
2323,2019-05-15 13:21:41+00:00,Princetweetbook,"@swapan55 There is no Gathbandhan with BJP except Rss, AIMDMK and BJD.
CPI(M) TMC MIM BSP RJD TRS TDP AAP DMK is with INC. This is called Gathbandhan and that too not quietly or secretly its Openly.

#LokSabhaElections2019"
2324,2019-05-15 13:20:25+00:00,heritageimpex,#Congress is slowly and steadily going out of the people s mind set. It's a good sign for our #Democracy and #LokSabhaElections2019 #Modi #ModiFor2019/2024
2325,2019-05-15 13:17:34+00:00,tfarcdrow,"@pinakbhatt98 @ssngage @ANI Modi was MA first class, BA third class. Still he failed in 12th class and had left the education after class 8th.

Modi was underground during emergency but did his graduation from Delhi University in 1978.
#LokSabhaElections2019"
2326,2019-05-15 13:14:09+00:00,panwarsudhir1,@PadmajaJoshi @narendramodi #BJP leaders repeatedly said that Jai Shri Ram is matter of faith.Seems chanting is just to expand the political frontier as it heard more often in Kerala &amp; West Bengal than UP.
2327,2019-05-15 13:14:09+00:00,firstpost,"“Won’t apologise,” says #BJP worker Priyanka Sharma after being granted bail by the Supreme Court for sharing a meme of @MamataOfficial on Facebook. If forced to apologise, would it amount to infringement of her Right to Freedom of Speech? #FPoll"
2328,2019-05-15 13:08:07+00:00,tfarcdrow,"@pinakbhatt98 @ssngage @ANI It is said Modi left home at the age of 18 years, whereas his brother Prahald Modi says he ran away from home after stealing family’s jewelry because of which his father died of shock and a FIR was registered against him in Vadnagar police station.
#LokSabhaElections2019"
2329,2019-05-15 13:06:41+00:00,SudhirPA3,"@ndtv @derekobrienmp nautanki mat kar. You have lost your credibility by being with a dictator who disrespect citizens voice.
You are slave to Mamata hence will try your best to defend your own sins.
Answer me why so much violence, hatred and murders of #BJP workers only in #Bengal?"
2330,2019-05-15 13:06:09+00:00,Brreddy2018,@prettypadmaja @ECISVEEP He proved with his own words that #TMC objective is very clear they will allow #Rohingya/ Bangladeshis but they will not tolerate #BJP in WB. After 5 years it seems WB will be another Kashmir. Guys act before it’s too late. @narendramodi @AmitShah @DrGPradhan @vivekagnihotri
2331,2019-05-15 13:06:07+00:00,indiatvnews,"Left has been totally left out in Indian politics, says BJP's @SudhanshuTrived on India TV's Special Show #Kurukshetra #LokSabhaElections2019"
2332,2019-05-15 13:05:53+00:00,satiskumar2016,"@myogiadityanath Why everything every time happening in #WestBengal only.. #CBI vs #KolkataPolice
No permission to any #BJP LEADERS &amp; now #amitshahroadshow. #Mamtaofficials."
